[INFO ] 2022-03-17 18:00:23 olympiad: Result,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Points,Classed
[INFO ] 2022-03-18 18:00:45 olympiad: Result,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Points,Classed
[INFO ] 2022-03-19 18:00:56 olympiad: Result,Player1,Player2,Player1 HP,Player2 HP,Player1 Damage,Player2 Damage,Points,Classed
